Date,CDI,CDI_Acumulado,CDI_Indice,Open,High,Low,Close,Volume
2021-01-27,0.007469,1.0211084153733472,102.0943665694014,102.0943665694014,102.0943665694014,102.0943665694014,102.0943665694014,0
2021-01-28,0.007469,1.0211846819608914,102.10199199764047,102.10199199764047,102.10199199764047,102.10199199764047,102.10199199764047,0
2021-01-29,0.007469,1.021260954244787,102.10961799542278,102.10961799542278,102.10961799542278,102.10961799542278,102.10961799542278,0
2021-02-01,0.007469,1.0213372322254595,102.11724456279086,102.11724456279086,102.11724456279086,102.11724456279086,102.11724456279086,0
2021-02-02,0.007469,1.0214135159033344,102.12487169978724,102.12487169978724,102.12487169978724,102.12487169978724,102.12487169978724,0
2021-02-03,0.007469,1.0214898052788373,102.1324994064545,102.1324994064545,102.1324994064545,102.1324994064545,102.1324994064545,0
2021-02-04,0.007469,1.0215661003523935,102.14012768283516,102.14012768283516,102.14012768283516,102.14012768283516,102.14012768283516,0
2021-02-05,0.007469,1.0216424011244287,102.14775652897178,102.14775652897178,102.14775652897178,102.14775652897178,102.14775652897178,0
2021-02-08,0.007469,1.0217187075953686,102.15538594490694,102.15538594490694,102.15538594490694,102.15538594490694,102.15538594490694,0
2021-02-09,0.007469,1.021795019765639,102.16301593068316,102.16301593068316,102.16301593068316,102.16301593068316,102.16301593068316,0
2021-02-10,0.007469,1.0218713376356652,102.17064648634302,102.17064648634302,102.17064648634302,102.17064648634302,102.17064648634302,0
2021-02-11,0.007469,1.021947661205873,102.17827761192906,102.17827761192906,102.17827761192906,102.17827761192906,102.17827761192906,0
2021-02-12,0.007469,1.0220239904766886,102.1859093074839,102.1859093074839,102.1859093074839,102.1859093074839,102.1859093074839,0
2021-02-17,0.007469,1.0221003254485372,102.19354157305007,102.19354157305007,102.19354157305007,102.19354157305007,102.19354157305007,0
2021-02-18,0.007469,1.022176666121845,102.20117440867016,102.20117440867016,102.20117440867016,102.20117440867016,102.20117440867016,0
2021-02-19,0.007469,1.0222530124970375,102.20880781438673,102.20880781438673,102.20880781438673,102.20880781438673,102.20880781438673,0
2021-02-22,0.007469,1.0223293645745408,102.21644179024238,102.21644179024238,102.21644179024238,102.21644179024238,102.21644179024238,0
2021-02-23,0.007469,1.0224057223547809,102.2240763362797,102.2240763362797,102.2240763362797,102.2240763362797,102.2240763362797,0
2021-02-24,0.007469,1.0224820858381836,102.23171145254126,102.23171145254126,102.23171145254126,102.23171145254126,102.23171145254126,0
2021-02-25,0.007469,1.0225584550251747,102.23934713906964,102.23934713906964,102.23934713906964,102.23934713906964,102.23934713906964,0
2021-02-26,0.007469,1.0226348299161805,102.24698339590745,102.24698339590745,102.24698339590745,102.24698339590745,102.24698339590745,0
2021-03-01,0.007469,1.022711210511627,102.25462022309728,102.25462022309728,102.25462022309728,102.25462022309728,102.25462022309728,0
2021-03-02,0.007469,1.02278759681194,102.26225762068175,102.26225762068175,102.26225762068175,102.26225762068175,102.26225762068175,0
2021-03-03,0.007469,1.0228639888175457,102.2698955887034,102.2698955887034,102.2698955887034,102.2698955887034,102.2698955887034,0
2021-03-04,0.007469,1.0229403865288704,102.27753412720493,102.27753412720493,102.27753412720493,102.27753412720493,102.27753412720493,0
2021-03-05,0.007469,1.0230167899463403,102.2851732362289,102.2851732362289,102.2851732362289,102.2851732362289,102.2851732362289,0
2021-03-08,0.007469,1.0230931990703813,102.2928129158179,102.2928129158179,102.2928129158179,102.2928129158179,102.2928129158179,0
2021-03-09,0.007469,1.02316961390142,102.30045316601459,102.30045316601459,102.30045316601459,102.30045316601459,102.30045316601459,0
2021-03-10,0.007469,1.0232460344398822,102.30809398686156,102.30809398686156,102.30809398686156,102.30809398686156,102.30809398686156,0
2021-03-11,0.007469,1.0233224606861944,102.31573537840141,102.31573537840141,102.31573537840141,102.31573537840141,102.31573537840141,0
2021-03-12,0.007469,1.0233988926407829,102.32337734067683,102.32337734067683,102.32337734067683,102.32337734067683,102.32337734067683,0
2021-03-15,0.007469,1.0234753303040742,102.33101987373038,102.33101987373038,102.33101987373038,102.33101987373038,102.33101987373038,0
2021-03-16,0.007469,1.0235517736764945,102.33866297760474,102.33866297760474,102.33866297760474,102.33866297760474,102.33866297760474,0
2021-03-17,0.007469,1.0236282227584703,102.34630665234255,102.34630665234255,102.34630665234255,102.34630665234255,102.34630665234255,0
2021-03-18,0.010379,1.0237344651317104,102.35692917550998,102.35692917550998,102.35692917550998,102.35692917550998,102.35692917550998,0
2021-03-19,0.010379,1.0238407185318465,102.36755280118912,102.36755280118912,102.36755280118912,102.36755280118912,102.36755280118912,0
2021-03-22,0.010379,1.023946982960023,102.37817752949437,102.37817752949437,102.37817752949437,102.37817752949437,102.37817752949437,0
2021-03-23,0.010379,1.0240532584173845,102.38880336054015,102.38880336054015,102.38880336054015,102.38880336054015,102.38880336054015,0
2021-03-24,0.010379,1.0241595449050758,102.39943029444096,102.39943029444096,102.39943029444096,102.39943029444096,102.39943029444096,0
2021-03-25,0.010379,1.0242658424242415,102.41005833131123,102.41005833131123,102.41005833131123,102.41005833131123,102.41005833131123,0
2021-03-26,0.010379,1.0243721509760266,102.42068747126542,102.42068747126542,102.42068747126542,102.42068747126542,102.42068747126542,0
2021-03-29,0.010379,1.0244784705615764,102.43131771441804,102.43131771441804,102.43131771441804,102.43131771441804,102.43131771441804,0
2021-03-30,0.010379,1.024584801182036,102.44194906088364,102.44194906088364,102.44194906088364,102.44194906088364,102.44194906088364,0
2021-03-31,0.010379,1.0246911428385508,102.45258151077667,102.45258151077667,102.45258151077667,102.45258151077667,102.45258151077667,0
2021-04-01,0.010379,1.024797495532266,102.4632150642117,102.4632150642117,102.4632150642117,102.4632150642117,102.4632150642117,0
2021-04-05,0.010379,1.0249038592643274,102.4738497213032,102.4738497213032,102.4738497213032,102.4738497213032,102.4738497213032,0
2021-04-06,0.010379,1.0250102340358804,102.48448548216578,102.48448548216578,102.48448548216578,102.48448548216578,102.48448548216578,0
2021-04-07,0.010379,1.025116619848071,102.49512234691397,102.49512234691397,102.49512234691397,102.49512234691397,102.49512234691397,0
2021-04-08,0.010379,1.025223016702045,102.50576031566237,102.50576031566237,102.50576031566237,102.50576031566237,102.50576031566237,0
2021-04-09,0.010379,1.0253294245989486,102.51639938852553,102.51639938852553,102.51639938852553,102.51639938852553,102.51639938852553,0
2021-04-12,0.010379,1.0254358435399278,102.52703956561805,102.52703956561805,102.52703956561805,102.52703956561805,102.52703956561805,0
2021-04-13,0.010379,1.0255422735261288,102.53768084705459,102.53768084705459,102.53768084705459,102.53768084705459,102.53768084705459,0
2021-04-14,0.010379,1.025648714558698,102.54832323294971,102.54832323294971,102.54832323294971,102.54832323294971,102.54832323294971,0
2021-04-15,0.010379,1.0257551666387823,102.55896672341807,102.55896672341807,102.55896672341807,102.55896672341807,102.55896672341807,0
2021-04-16,0.010379,1.0258616297675278,102.56961131857429,102.56961131857429,102.56961131857429,102.56961131857429,102.56961131857429,0
2021-04-19,0.010379,1.0259681039460815,102.58025701853306,102.58025701853306,102.58025701853306,102.58025701853306,102.58025701853306,0
2021-04-20,0.010379,1.02607458917559,102.59090382340901,102.59090382340901,102.59090382340901,102.59090382340901,102.59090382340901,0
2021-04-22,0.010379,1.0261810854572007,102.60155173331687,102.60155173331687,102.60155173331687,102.60155173331687,102.60155173331687,0
2021-04-23,0.010379,1.0262875927920603,102.61220074837125,102.61220074837125,102.61220074837125,102.61220074837125,102.61220074837125,0
2021-04-26,0.010379,1.0263941111813162,102.62285086868694,102.62285086868694,102.62285086868694,102.62285086868694,102.62285086868694,0
2021-04-27,0.010379,1.0265006406261157,102.6335020943786,102.6335020943786,102.6335020943786,102.6335020943786,102.6335020943786,0
2021-04-28,0.010379,1.0266071811276063,102.64415442556097,102.64415442556097,102.64415442556097,102.64415442556097,102.64415442556097,0
2021-04-29,0.010379,1.0267137326869356,102.65480786234879,102.65480786234879,102.65480786234879,102.65480786234879,102.65480786234879,0
2021-04-30,0.010379,1.0268202953052512,102.66546240485684,102.66546240485684,102.66546240485684,102.66546240485684,102.66546240485684,0
2021-05-03,0.010379,1.026926868983701,102.67611805319984,102.67611805319984,102.67611805319984,102.67611805319984,102.67611805319984,0
2021-05-04,0.010379,1.027033453723433,102.6867748074926,102.6867748074926,102.6867748074926,102.6867748074926,102.6867748074926,0
2021-05-05,0.010379,1.027140049525595,102.69743266784988,102.69743266784988,102.69743266784988,102.69743266784988,102.69743266784988,0
2021-05-06,0.013269,1.0272763407387664,102.71105959019056,102.71105959019056,102.71105959019056,102.71105959019056,102.71105959019056,0
2021-05-07,0.013269,1.0274126500364191,102.72468832068759,102.72468832068759,102.72468832068759,102.72468832068759,102.72468832068759,0
2021-05-10,0.013269,1.0275489774209525,102.73831885958087,102.73831885958087,102.73831885958087,102.73831885958087,102.73831885958087,0
2021-05-11,0.013269,1.0276853228947667,102.75195120711035,102.75195120711035,102.75195120711035,102.75195120711035,102.75195120711035,0
2021-05-12,0.013269,1.0278216864602616,102.76558536351605,102.76558536351605,102.76558536351605,102.76558536351605,102.76558536351605,0
2021-05-13,0.013269,1.0279580681198381,102.77922132903794,102.77922132903794,102.77922132903794,102.77922132903794,102.77922132903794,0
2021-05-14,0.013269,1.028094467875897,102.79285910391609,102.79285910391609,102.79285910391609,102.79285910391609,102.79285910391609,0
2021-05-17,0.013269,1.0282308857308395,102.8064986883906,102.8064986883906,102.8064986883906,102.8064986883906,102.8064986883906,0
2021-05-18,0.013269,1.0283673216870672,102.82014008270157,102.82014008270157,102.82014008270157,102.82014008270157,102.82014008270157,0
2021-05-19,0.013269,1.028503775746982,102.83378328708915,102.83378328708915,102.83378328708915,102.83378328708915,102.83378328708915,0
2021-05-20,0.013269,1.028640247912986,102.84742830179351,102.84742830179351,102.84742830179351,102.84742830179351,102.84742830179351,0
2021-05-21,0.013269,1.0287767381874815,102.86107512705489,102.86107512705489,102.86107512705489,102.86107512705489,102.86107512705489,0
2021-05-24,0.013269,1.0289132465728716,102.87472376311351,102.87472376311351,102.87472376311351,102.87472376311351,102.87472376311351,0
2021-05-25,0.013269,1.0290497730715595,102.88837421020965,102.88837421020965,102.88837421020965,102.88837421020965,102.88837421020965,0
2021-05-26,0.013269,1.0291863176859484,102.9020264685836,102.9020264685836,102.9020264685836,102.9020264685836,102.9020264685836,0
2021-05-27,0.013269,1.0293228804184422,102.91568053847573,102.91568053847573,102.91568053847573,102.91568053847573,102.91568053847573,0
2021-05-28,0.013269,1.029459461271445,102.92933642012639,102.92933642012639,102.92933642012639,102.92933642012639,102.92933642012639,0
2021-05-31,0.013269,1.029596060247361,102.94299411377597,102.94299411377597,102.94299411377597,102.94299411377597,102.94299411377597,0
2021-06-01,0.013269,1.0297326773485953,102.95665361966493,102.95665361966493,102.95665361966493,102.95665361966493,102.95665361966493,0
2021-06-02,0.013269,1.0298693125775527,102.97031493803371,102.97031493803371,102.97031493803371,102.97031493803371,102.97031493803371,0
2021-06-04,0.013269,1.0300059659366385,102.98397806912283,102.98397806912283,102.98397806912283,102.98397806912283,102.98397806912283,0
2021-06-07,0.013269,1.0301426374282587,102.99764301317282,102.99764301317282,102.99764301317282,102.99764301317282,102.99764301317282,0
2021-06-08,0.013269,1.0302793270548192,103.01130977042425,103.01130977042425,103.01130977042425,103.01130977042425,103.01130977042425,0
2021-06-09,0.013269,1.0304160348187261,103.0249783411177,103.0249783411177,103.0249783411177,103.0249783411177,103.0249783411177,0
2021-06-10,0.013269,1.0305527607223863,103.0386487254938,103.0386487254938,103.0386487254938,103.0386487254938,103.0386487254938,0
2021-06-11,0.013269,1.0306895047682065,103.05232092379318,103.05232092379318,103.05232092379318,103.05232092379318,103.05232092379318,0
2021-06-14,0.013269,1.0308262669585944,103.06599493625657,103.06599493625657,103.06599493625657,103.06599493625657,103.06599493625657,0
2021-06-15,0.013269,1.0309630472959572,103.07967076312468,103.07967076312468,103.07967076312468,103.07967076312468,103.07967076312468,0
2021-06-16,0.013269,1.031099845782703,103.09334840463823,103.09334840463823,103.09334840463823,103.09334840463823,103.09334840463823,0
2021-06-17,0.016137,1.031266234364817,103.1099845782703,103.1099845782703,103.1099845782703,103.1099845782703,103.1099845782703,0
2021-06-18,0.016137,1.0314326497970565,103.1266234364817,103.1266234364817,103.1266234364817,103.1266234364817,103.1266234364817,0
2021-06-21,0.016137,1.0315990920837543,103.14326497970565,103.14326497970565,103.14326497970565,103.14326497970565,103.14326497970565,0
2021-06-22,0.016137,1.031765561229244,103.15990920837544,103.15990920837544,103.15990920837544,103.15990920837544,103.15990920837544,0
2021-06-23,0.016137,1.0319320572378596,103.1765561229244,103.1765561229244,103.1765561229244,103.1765561229244,103.1765561229244,0
2021-06-24,0.016137,1.0320985801139362,103.19320572378597,103.19320572378597,103.19320572378597,103.19320572378597,103.19320572378597,0
2021-06-25,0.016137,1.0322651298618093,103.20985801139362,103.20985801139362,103.20985801139362,103.20985801139362,103.20985801139362,0
2021-06-28,0.016137,1.032431706485815,103.22651298618094,103.22651298618094,103.22651298618094,103.22651298618094,103.22651298618094,0
2021-06-29,0.016137,1.0325983099902907,103.24317064858151,103.24317064858151,103.24317064858151,103.24317064858151,103.24317064858151,0
2021-06-30,0.016137,1.0327649403795738,103.25983099902906,103.25983099902906,103.25983099902906,103.25983099902906,103.25983099902906,0
2021-07-01,0.016137,1.032931597658003,103.27649403795738,103.27649403795738,103.27649403795738,103.27649403795738,103.27649403795738,0
2021-07-02,0.016137,1.033098281829917,103.2931597658003,103.2931597658003,103.2931597658003,103.2931597658003,103.2931597658003,0
2021-07-05,0.016137,1.033264992899656,103.30982818299171,103.30982818299171,103.30982818299171,103.30982818299171,103.30982818299171,0
2021-07-06,0.016137,1.0334317308715604,103.3264992899656,103.3264992899656,103.3264992899656,103.3264992899656,103.3264992899656,0
2021-07-07,0.016137,1.033598495749971,103.34317308715603,103.34317308715603,103.34317308715603,103.34317308715603,103.34317308715603,0
2021-07-08,0.016137,1.0337652875392302,103.35984957499711,103.35984957499711,103.35984957499711,103.35984957499711,103.35984957499711,0
2021-07-09,0.016137,1.0339321062436806,103.37652875392303,103.37652875392303,103.37652875392303,103.37652875392303,103.37652875392303,0
2021-07-12,0.016137,1.034098951867665,103.39321062436807,103.39321062436807,103.39321062436807,103.39321062436807,103.39321062436807,0
2021-07-13,0.016137,1.034265824415528,103.4098951867665,103.4098951867665,103.4098951867665,103.4098951867665,103.4098951867665,0
2021-07-14,0.016137,1.034432723891614,103.42658244155281,103.42658244155281,103.42658244155281,103.42658244155281,103.42658244155281,0
2021-07-15,0.016137,1.0345996503002683,103.4432723891614,103.4432723891614,103.4432723891614,103.4432723891614,103.4432723891614,0
2021-07-16,0.016137,1.0347666036458374,103.45996503002684,103.45996503002684,103.45996503002684,103.45996503002684,103.45996503002684,0
2021-07-19,0.016137,1.0349335839326679,103.47666036458374,103.47666036458374,103.47666036458374,103.47666036458374,103.47666036458374,0
2021-07-20,0.016137,1.0351005911651072,103.49335839326679,103.49335839326679,103.49335839326679,103.49335839326679,103.49335839326679,0
2021-07-21,0.016137,1.0352676253475035,103.51005911651072,103.51005911651072,103.51005911651072,103.51005911651072,103.51005911651072,0
2021-07-22,0.016137,1.035434686484206,103.52676253475035,103.52676253475035,103.52676253475035,103.52676253475035,103.52676253475035,0
2021-07-23,0.016137,1.0356017745795638,103.54346864842059,103.54346864842059,103.54346864842059,103.54346864842059,103.54346864842059,0
2021-07-26,0.016137,1.0357688896379278,103.56017745795639,103.56017745795639,103.56017745795639,103.56017745795639,103.56017745795639,0
2021-07-27,0.016137,1.0359360316636488,103.57688896379278,103.57688896379278,103.57688896379278,103.57688896379278,103.57688896379278,0
2021-07-28,0.016137,1.0361032006610784,103.59360316636487,103.59360316636487,103.59360316636487,103.59360316636487,103.59360316636487,0
2021-07-29,0.016137,1.0362703966345692,103.61032006610785,103.61032006610785,103.61032006610785,103.61032006610785,103.61032006610785,0
2021-07-30,0.016137,1.0364376195884741,103.62703966345693,103.62703966345693,103.62703966345693,103.62703966345693,103.62703966345693,0
2021-08-02,0.016137,1.0366048695271473,103.64376195884742,103.64376195884742,103.64376195884742,103.64376195884742,103.64376195884742,0
2021-08-03,0.016137,1.0367721464549429,103.66048695271472,103.66048695271472,103.66048695271472,103.66048695271472,103.66048695271472,0
2021-08-04,0.016137,1.0369394503762164,103.67721464549429,103.67721464549429,103.67721464549429,103.67721464549429,103.67721464549429,0
2021-08-05,0.01993,1.0371461124086763,103.69787751437313,103.69787751437313,103.69787751437313,103.69787751437313,103.69787751437313,0
2021-08-06,0.01993,1.0373528156288794,103.71854450136175,103.71854450136175,103.71854450136175,103.71854450136175,103.71854450136175,0
2021-08-09,0.01993,1.0375595600450342,103.73921560728088,103.73921560728088,103.73921560728088,103.73921560728088,103.73921560728088,0
2021-08-10,0.01993,1.0377663456653512,103.75989083295141,103.75989083295141,103.75989083295141,103.75989083295141,103.75989083295141,0
2021-08-11,0.01993,1.0379731724980423,103.78057017919443,103.78057017919443,103.78057017919443,103.78057017919443,103.78057017919443,0
2021-08-12,0.01993,1.0381800405513213,103.80125364683113,103.80125364683113,103.80125364683113,103.80125364683113,103.80125364683113,0
2021-08-13,0.01993,1.0383869498334033,103.82194123668296,103.82194123668296,103.82194123668296,103.82194123668296,103.82194123668296,0
2021-08-16,0.01993,1.038593900352505,103.84263294957144,103.84263294957144,103.84263294957144,103.84263294957144,103.84263294957144,0
2021-08-17,0.01993,1.0388008921168455,103.8633287863183,103.8633287863183,103.8633287863183,103.8633287863183,103.8633287863183,0
2021-08-18,0.01993,1.0390079251346445,103.88402874774543,103.88402874774543,103.88402874774543,103.88402874774543,103.88402874774543,0
2021-08-19,0.01993,1.0392149994141238,103.90473283467483,103.90473283467483,103.90473283467483,103.90473283467483,103.90473283467483,0
2021-08-20,0.01993,1.039422114963507,103.9254410479288,103.9254410479288,103.9254410479288,103.9254410479288,103.9254410479288,0
2021-08-23,0.01993,1.0396292717910192,103.94615338832965,103.94615338832965,103.94615338832965,103.94615338832965,103.94615338832965,0
2021-08-24,0.01993,1.0398364699048872,103.96686985669994,103.96686985669994,103.96686985669994,103.96686985669994,103.96686985669994,0
2021-08-25,0.01993,1.0400437093133392,103.9875904538624,103.9875904538624,103.9875904538624,103.9875904538624,103.9875904538624,0
2021-08-26,0.01993,1.0402509900246053,104.00831518063983,104.00831518063983,104.00831518063983,104.00831518063983,104.00831518063983,0
2021-08-27,0.01993,1.0404583120469173,104.02904403785533,104.02904403785533,104.02904403785533,104.02904403785533,104.02904403785533,0
2021-08-30,0.01993,1.0406656753885082,104.04977702633207,104.04977702633207,104.04977702633207,104.04977702633207,104.04977702633207,0
2021-08-31,0.01993,1.0408730800576131,104.07051414689343,104.07051414689343,104.07051414689343,104.07051414689343,104.07051414689343,0
2021-09-01,0.01993,1.0410805260624687,104.0912554003629,104.0912554003629,104.0912554003629,104.0912554003629,104.0912554003629,0
2021-09-02,0.01993,1.041288013411313,104.1120007875642,104.1120007875642,104.1120007875642,104.1120007875642,104.1120007875642,0
2021-09-03,0.01993,1.041495542112386,104.13275030932117,104.13275030932117,104.13275030932117,104.13275030932117,104.13275030932117,0
2021-09-06,0.01993,1.0417031121739289,104.15350396645782,104.15350396645782,104.15350396645782,104.15350396645782,104.15350396645782,0
2021-09-08,0.01993,1.0419107236041851,104.17426175979834,104.17426175979834,104.17426175979834,104.17426175979834,104.17426175979834,0
2021-09-09,0.01993,1.0421183764113995,104.19502369016706,104.19502369016706,104.19502369016706,104.19502369016706,104.19502369016706,0
2021-09-10,0.01993,1.0423260706038182,104.2157897583885,104.2157897583885,104.2157897583885,104.2157897583885,104.2157897583885,0
2021-09-13,0.01993,1.0425338061896896,104.23655996528736,104.23655996528736,104.23655996528736,104.23655996528736,104.23655996528736,0
2021-09-14,0.01993,1.0427415831772633,104.25733431168844,104.25733431168844,104.25733431168844,104.25733431168844,104.25733431168844,0
2021-09-15,0.01993,1.0429494015747904,104.27811279841677,104.27811279841677,104.27811279841677,104.27811279841677,104.27811279841677,0
2021-09-16,0.01993,1.0431572613905242,104.29889542629746,104.29889542629746,104.29889542629746,104.29889542629746,104.29889542629746,0
2021-09-17,0.01993,1.0433651626327194,104.31968219615595,104.31968219615595,104.31968219615595,104.31968219615595,104.31968219615595,0
2021-09-20,0.01993,1.0435731053096322,104.34047310881765,104.34047310881765,104.34047310881765,104.34047310881765,104.34047310881765,0
2021-09-21,0.01993,1.0437810894295205,104.36126816510824,104.36126816510824,104.36126816510824,104.36126816510824,104.36126816510824,0
2021-09-22,0.01993,1.043989115000644,104.38206736585356,104.38206736585356,104.38206736585356,104.38206736585356,104.38206736585356,0
2021-09-23,0.023687,1.044236404702314,104.40679234615051,104.40679234615051,104.40679234615051,104.40679234615051,104.40679234615051,0
2021-09-24,0.023687,1.044483752979496,104.43152318305353,104.43152318305353,104.43152318305353,104.43152318305353,104.43152318305353,0
2021-09-27,0.023687,1.044731159846064,104.45625987794989,104.45625987794989,104.45625987794989,104.45625987794989,104.45625987794989,0
2021-09-28,0.023687,1.0449786253158968,104.48100243222717,104.48100243222717,104.48100243222717,104.48100243222717,104.48100243222717,0
2021-09-29,0.023687,1.0452261494028754,104.50575084727332,104.50575084727332,104.50575084727332,104.50575084727332,104.50575084727332,0
2021-09-30,0.023687,1.0454737321208845,104.5305051244765,104.5305051244765,104.5305051244765,104.5305051244765,104.5305051244765,0
2021-10-01,0.023687,1.0457213734838118,104.55526526522532,104.55526526522532,104.55526526522532,104.55526526522532,104.55526526522532,0
2021-10-04,0.023687,1.045969073505549,104.58003127090869,104.58003127090869,104.58003127090869,104.58003127090869,104.58003127090869,0
2021-10-05,0.023687,1.04621683219999,104.60480314291583,104.60480314291583,104.60480314291583,104.60480314291583,104.60480314291583,0
2021-10-06,0.023687,1.0464646495810332,104.6295808826363,104.6295808826363,104.6295808826363,104.6295808826363,104.6295808826363,0
2021-10-07,0.023687,1.0467125256625796,104.65436449145997,104.65436449145997,104.65436449145997,104.65436449145997,104.65436449145997,0
2021-10-08,0.023687,1.0469604604585332,104.67915397077705,104.67915397077705,104.67915397077705,104.67915397077705,104.67915397077705,0
2021-10-11,0.023687,1.047208453982802,104.7039493219781,104.7039493219781,104.7039493219781,104.7039493219781,104.7039493219781,0
2021-10-13,0.023687,1.0474565062492969,104.72875054645401,104.72875054645401,104.72875054645401,104.72875054645401,104.72875054645401,0
2021-10-14,0.023687,1.047704617271932,104.75355764559593,104.75355764559593,104.75355764559593,104.75355764559593,104.75355764559593,0
2021-10-15,0.023687,1.047952787064625,104.77837062079543,104.77837062079543,104.77837062079543,104.77837062079543,104.77837062079543,0
2021-10-18,0.023687,1.0482010156412969,104.80318947344436,104.80318947344436,104.80318947344436,104.80318947344436,104.80318947344436,0
2021-10-19,0.023687,1.0484493030158717,104.8280142049349,104.8280142049349,104.8280142049349,104.8280142049349,104.8280142049349,0
2021-10-20,0.023687,1.048697649202277,104.85284481665964,104.85284481665964,104.85284481665964,104.85284481665964,104.85284481665964,0
2021-10-21,0.023687,1.0489460542144435,104.87768131001135,104.87768131001135,104.87768131001135,104.87768131001135,104.87768131001135,0
2021-10-22,0.023687,1.0491945180663051,104.90252368638325,104.90252368638325,104.90252368638325,104.90252368638325,104.90252368638325,0
2021-10-25,0.023687,1.0494430407717994,104.92737194716881,104.92737194716881,104.92737194716881,104.92737194716881,104.92737194716881,0
2021-10-26,0.023687,1.049691622344867,104.95222609376194,104.95222609376194,104.95222609376194,104.95222609376194,104.95222609376194,0
2021-10-27,0.023687,1.0499402627994516,104.97708612755676,104.97708612755676,104.97708612755676,104.97708612755676,104.97708612755676,0
2021-10-28,0.029256,1.0502474333227363,105.00779822387423,105.00779822387423,105.00779822387423,105.00779822387423,105.00779822387423,0
2021-10-29,0.029256,1.0505546937118293,105.03851930532262,105.03851930532262,105.03851930532262,105.03851930532262,105.03851930532262,0
2021-11-01,0.029256,1.0508620439930219,105.06924937453061,105.06924937453061,105.06924937453061,105.06924937453061,105.06924937453061,0
2021-11-03,0.029256,1.0511694841926125,105.09998843412762,105.09998843412762,105.09998843412762,105.09998843412762,105.09998843412762,0
2021-11-04,0.029256,1.0514770143369079,105.13073648674391,105.13073648674391,105.13073648674391,105.13073648674391,105.13073648674391,0
2021-11-05,0.029256,1.0517846344522224,105.1614935350105,105.1614935350105,105.1614935350105,105.1614935350105,105.1614935350105,0
2021-11-08,0.029256,1.0520923445648778,105.19225958155909,105.19225958155909,105.19225958155909,105.19225958155909,105.19225958155909,0
2021-11-09,0.029256,1.0524001447012037,105.22303462902227,105.22303462902227,105.22303462902227,105.22303462902227,105.22303462902227,0
2021-11-10,0.029256,1.0527080348875375,105.25381868003333,105.25381868003333,105.25381868003333,105.25381868003333,105.25381868003333,0
2021-11-11,0.029256,1.0530160151502244,105.28461173722638,105.28461173722638,105.28461173722638,105.28461173722638,105.28461173722638,0
2021-11-12,0.029256,1.0533240855156167,105.31541380323624,105.31541380323624,105.31541380323624,105.31541380323624,105.31541380323624,0
2021-11-16,0.029256,1.0536322460100753,105.34622488069854,105.34622488069854,105.34622488069854,105.34622488069854,105.34622488069854,0
2021-11-17,0.029256,1.0539404966599681,105.37704497224965,105.37704497224965,105.37704497224965,105.37704497224965,105.37704497224965,0
2021-11-18,0.029256,1.0542488374916712,105.40787408052674,105.40787408052674,105.40787408052674,105.40787408052674,105.40787408052674,0
2021-11-19,0.029256,1.0545572685315678,105.43871220816774,105.43871220816774,105.43871220816774,105.43871220816774,105.43871220816774,0
2021-11-22,0.029256,1.0548657898060496,105.46955935781139,105.46955935781139,105.46955935781139,105.46955935781139,105.46955935781139,0
2021-11-23,0.029256,1.0551744013415154,105.50041553209712,105.50041553209712,105.50041553209712,105.50041553209712,105.50041553209712,0
2021-11-24,0.029256,1.055483103164372,105.53128073366523,105.53128073366523,105.53128073366523,105.53128073366523,105.53128073366523,0
2021-11-25,0.029256,1.055791895301034,105.56215496515667,105.56215496515667,105.56215496515667,105.56215496515667,105.56215496515667,0
2021-11-26,0.029256,1.0561007777779232,105.59303822921326,105.59303822921326,105.59303822921326,105.59303822921326,105.59303822921326,0
2021-11-29,0.029256,1.05640975062147,105.62393052847763,105.62393052847763,105.62393052847763,105.62393052847763,105.62393052847763,0
2021-11-30,0.029256,1.056718813858112,105.65483186559305,105.65483186559305,105.65483186559305,105.65483186559305,105.65483186559305,0
2021-12-01,0.029256,1.0570279675142944,105.68574224320363,105.68574224320363,105.68574224320363,105.68574224320363,105.68574224320363,0
2021-12-02,0.029256,1.0573372116164705,105.71666166395433,105.71666166395433,105.71666166395433,105.71666166395433,105.71666166395433,0
2021-12-03,0.029256,1.057646546191101,105.74759013049075,105.74759013049075,105.74759013049075,105.74759013049075,105.74759013049075,0
2021-12-06,0.029256,1.057955971264655,105.77852764545935,105.77852764545935,105.77852764545935,105.77852764545935,105.77852764545935,0
2021-12-07,0.029256,1.058265486863608,105.80947421150731,105.80947421150731,105.80947421150731,105.80947421150731,105.80947421150731,0
2021-12-08,0.029256,1.058575093014445,105.84042983128263,105.84042983128263,105.84042983128263,105.84042983128263,105.84042983128263,0
2021-12-09,0.034749,1.0589429372735166,105.8772083222447,105.8772083222447,105.8772083222447,105.8772083222447,105.8772083222447,0
2021-12-10,0.034749,1.0593109093547899,105.91399959336461,105.91399959336461,105.91399959336461,105.91399959336461,105.91399959336461,0
2021-12-13,0.034749,1.0596790093026816,105.9508036490833,105.9508036490833,105.9508036490833,105.9508036490833,105.9508036490833,0
2021-12-14,0.034749,1.060047237161624,105.98762049384331,105.98762049384331,105.98762049384331,105.98762049384331,105.98762049384331,0
2021-12-15,0.034749,1.0604155929760655,106.02445013208872,106.02445013208872,106.02445013208872,106.02445013208872,106.02445013208872,0
